"ActionRequiredByDateTime","Attachments","AttachmentsArchive","Body","Category","Details","EndDateTime","HasAttachments","Id","IsMajorChange","LastModifiedDateTime","Services","Severity","StartDateTime","Tags","Title","ViewPoint","AdditionalProperties"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","planForChange","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","7/1/2024 7:00:00 AM","False","MC713037","True","2/6/2024 12:05:34 AM","System.String[]","normal","2/6/2024 12:04:24 AM","System.String[]","Azure Information Protection Add-in for Office is retiring","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","8/26/2024 7:00:00 AM","False","MC712150","False","2/3/2024 2:04:19 AM","System.String[]","normal","2/3/2024 2:02:19 AM","System.String[]","Microsoft Word, Microsoft Excel, Microsoft PowerPoint, and Microsoft Teams on Apple visionOS","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","4/12/2024 7:00:00 AM","False","MC712149","False","2/3/2024 2:01:31 AM","System.String[]","normal","2/3/2024 2:00:47 AM","System.String[]","Viva Engage: New Articles feature","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","5/5/2024 7:00:00 AM","False","MC712148","False","2/3/2024 2:00:32 AM","System.String[]","normal","2/3/2024 2:00:17 AM","System.String[]","Microsoft 365 apps on Android can create PDFs that inherit sensitivity labels from source files","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","5/5/2024 7:00:00 AM","False","MC712147","False","2/3/2024 1:59:54 AM","System.String[]","normal","2/3/2024 1:59:28 AM","System.String[]","Microsoft 365 apps on iOS can create PDFs that inherit sensitivity labels from source files","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","4/25/2024 7:00:00 AM","False","MC712146","False","2/3/2024 1:59:09 AM","System.String[]","normal","2/3/2024 1:58:36 AM","System.String[]","Microsoft SharePoint Online: Create custom document library templates","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","5/31/2024 7:00:00 AM","False","MC712144","False","2/3/2024 1:57:45 AM","System.String[]","normal","2/3/2024 1:56:41 AM","System.String[]","Microsoft Purview | Insider Risk Management: New Reports page","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","5/1/2024 7:00:00 AM","False","MC712143","False","2/3/2024 1:15:38 AM","System.String[]","normal","2/3/2024 1:15:29 AM","System.String[]","Microsoft Entra ID: New Microsoft teams-specific consent settings","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","3/25/2024 8:00:00 AM","False","MC694389","False","2/2/2024 10:54:16 PM","System.String[]","normal","11/30/2023 12:14:08 AM","System.String[]","(Updated) Listen to Multiple Channels on Teams Walkie Talkie","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","3/25/2024 8:00:00 AM","False","MC687207","False","2/2/2024 10:42:10 PM","System.String[]","normal","11/3/2023 11:29:39 PM","System.String[]","(Updated) Microsoft Teams: Files App Updating to OneDrive App Experience in Teams","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","4/8/2024 8:00:00 AM","False","MC685930","False","2/2/2024 10:12:54 PM","System.String[]","normal","10/30/2023 10:18:04 PM","System.String[]","(Updated) Microsoft Secure Score - New Microsoft Defender for Identity recommendations","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","planForChange","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","12/30/2024 7:00:00 AM","False","MC694387","True","2/2/2024 9:55:27 PM","System.String[]","normal","11/30/2023 12:12:42 AM","System.String[]","Outlook on the web: Replacing “Activity-Based Authentication Timeout” with “Idle Session Timeout for Microsoft 365”","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","6/3/2024 7:00:00 AM","False","MC709268","False","2/2/2024 9:22:22 PM","System.String[]","normal","1/23/2024 12:43:02 AM","System.String[]","(Updated) Introducing the ability to duplicate an existing webinar","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","planForChange","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","6/4/2024 7:00:00 AM","False","MC711920","False","2/2/2024 2:39:39 AM","System.String[]","normal","2/2/2024 2:38:16 AM","System.String[]","Self-service purchase and trials of the Microsoft Clipchamp Premium add-on SKU","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","7/8/2024 7:00:00 AM","False","MC711918","False","2/2/2024 2:37:04 AM","System.String[]","normal","2/2/2024 2:36:40 AM","System.String[]","Microsoft Teams: Detailed call history update | forwarded calls","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","3/6/2024 8:02:00 PM","False","MC711860","False","2/1/2024 8:07:09 PM","System.String[]","normal","2/1/2024 8:02:28 PM","System.String[]","Modern hierarchy security setting redirection is now available in Public Preview","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","4/30/2024 7:00:00 AM","False","MC711666","False","2/1/2024 4:30:47 AM","System.String[]","normal","2/1/2024 4:30:35 AM","System.String[]","Public preview announcement – support all Microsoft Defender for Cloud Apps users by Microsoft Defender XDR portal","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","planForChange","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","4/1/2024 7:00:00 AM","False","MC711661","True","2/1/2024 4:17:08 AM","System.String[]","normal","2/1/2024 4:16:56 AM","System.String[]","Private Add-in data in Microsoft 365 Apps health retirement","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
"11/4/2024 8:00:00 AM",,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","3/4/2024 8:00:00 AM","False","MC711333","False","1/30/2024 11:49:28 PM","System.String[]","normal","1/30/2024 11:48:52 PM","System.String[]","Microsoft Purview | Audit: New logs for Standard users","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","5/31/2024 7:00:00 AM","False","MC704951","False","1/30/2024 11:42:01 PM","System.String[]","normal","1/8/2024 11:43:13 PM","System.String[]","(Updated) Data Loss Prevention- simulation mode for DLP policies","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","planForChange","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","12/31/2024 8:00:00 AM","False","MC708500","True","1/30/2024 11:39:55 PM","System.String[]","normal","1/20/2024 12:10:17 AM","System.String[]","Changes to the Website tab in the new Teams client.","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","4/29/2024 7:00:00 AM","False","MC674977","False","1/30/2024 11:39:09 PM","System.String[]","normal","9/12/2023 11:06:29 PM","System.String[]","(Updated) Ability to change retention period on labels set to start retention based on “When items were labeled”","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","planForChange","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","5/14/2024 7:00:00 AM","False","MC690921","False","1/30/2024 11:37:43 PM","System.String[]","normal","11/17/2023 11:27:27 PM","System.String[]","(Updated) Microsoft Teams Voice isolation","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","6/24/2024 7:00:00 AM","False","MC674737","False","1/30/2024 11:35:15 PM","System.String[]","normal","9/11/2023 10:08:19 PM","System.String[]","(Updated) Microsoft Teams: Emojis, GIFs and Stickers Unified in One Picker","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","7/1/2024 7:00:00 AM","False","MC686919","False","1/30/2024 11:32:52 PM","System.String[]","normal","11/3/2023 12:50:37 AM","System.String[]","(Updated) Simplified Compose Experience for Teams","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","3/25/2024 8:00:00 AM","False","MC694124","False","1/30/2024 11:18:12 PM","System.String[]","normal","11/29/2023 1:28:28 AM","System.String[]","(Updated) Microsoft 365 Groups Connected Viva Goals Teams","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","6/3/2024 8:00:00 AM","False","MC687844","False","1/30/2024 11:15:01 PM","System.String[]","normal","11/7/2023 12:44:31 AM","System.String[]","(Updated) Data Loss Prevention for endpoints - support for two new predicates","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","6/24/2024 7:00:00 AM","False","MC635989","False","1/30/2024 10:59:41 PM","System.String[]","normal","7/11/2023 12:15:48 AM","System.String[]","(Updated) Automatic Transcription for Video Uploads to SharePoint Online, Yammer, and Office.com","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","planForChange","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","4/30/2024 7:00:00 AM","False","MC690173","True","1/30/2024 10:53:53 PM","System.String[]","normal","11/15/2023 11:54:23 PM","System.String[]","(Updated) Microsoft to stop honoring mail flow rules tracking user reporting","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","4/29/2024 7:00:00 AM","False","MC705347","False","1/30/2024 10:52:31 PM","System.String[]","normal","1/9/2024 11:43:32 PM","System.String[]","(Updated) Deploy Shifts to your Frontline teams at scale.","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","planForChange","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","4/29/2024 7:00:00 AM","False","MC705350","False","1/30/2024 10:50:30 PM","System.String[]","normal","1/9/2024 11:45:19 PM","System.String[]","(Updated) Deploy your Frontline Operational hierarchy in the Teams Admin Center","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","4/8/2024 7:00:00 AM","False","MC666615","False","1/30/2024 10:48:23 PM","System.String[]","normal","8/9/2023 11:18:02 PM","System.String[]","(Upated) Office documents have a new default theme","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","4/29/2024 7:00:00 AM","False","MC711027","False","1/29/2024 11:57:45 PM","System.String[]","normal","1/29/2024 11:57:15 PM","System.String[]","Privacy link in Teams meeting join flow changing to organization's privacy statement","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","4/1/2024 7:00:00 AM","False","MC711026","False","1/29/2024 11:56:44 PM","System.String[]","normal","1/29/2024 11:56:28 PM","System.String[]","Teams Multitenant Org (MTO) in GCC, GCC High, and DoD clouds","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","5/6/2024 7:00:00 AM","False","MC711025","False","1/29/2024 11:56:06 PM","System.String[]","normal","1/29/2024 11:55:49 PM","System.String[]","Microsoft 365 Groups in Outlook: Users can now choose to switch to the new Groups experience in Outlook on the web","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","7/22/2024 7:00:00 AM","False","MC711021","False","1/29/2024 11:54:16 PM","System.String[]","normal","1/29/2024 11:53:59 PM","System.String[]","System generated emails from workflows and alerts will now show SharePoint Online as the sender display name","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","1/27/2025 8:00:00 AM","False","MC711020","False","1/29/2024 11:53:35 PM","System.String[]","normal","1/29/2024 11:53:27 PM","System.String[]","Outlook: Outlook for web – new application ID","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","4/29/2024 7:00:00 AM","False","MC711019","False","1/29/2024 11:52:59 PM","System.String[]","normal","1/29/2024 11:52:23 PM","System.String[]","Microsoft Teams: Hide General Channels","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","9/24/2024 7:00:00 AM","False","MC711015","False","1/29/2024 11:50:22 PM","System.String[]","normal","1/29/2024 11:49:47 PM","System.String[]","Microsoft Teams: Global reader role for Teams devices in Teams admin center","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","4/29/2024 7:00:00 AM","False","MC710412","False","1/27/2024 12:05:06 AM","System.String[]","normal","1/27/2024 12:04:51 AM","System.String[]","Open Word, Excel, and PowerPoint attachments directly in desktop apps in the new Microsoft Outlook for Windows","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","10/31/2024 7:00:00 AM","False","MC710215","False","1/26/2024 12:10:59 AM","System.String[]","normal","1/26/2024 12:10:45 AM","System.String[]","Microsoft SharePoint news for email now supports custom template tab settings and wider posts","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","planForChange","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","4/1/2024 7:00:00 AM","False","MC710214","False","1/26/2024 12:10:22 AM","System.String[]","normal","1/26/2024 12:09:40 AM","System.String[]","Removal of MFA text message delivery via WhatsApp in India","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","6/30/2024 7:00:00 AM","False","MC710211","False","1/26/2024 12:02:58 AM","System.String[]","normal","1/26/2024 12:02:27 AM","System.String[]","Microsoft Teams: Reordering registration form questions for webinars","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","5/1/2024 7:00:00 AM","False","MC709988","False","1/25/2024 1:16:22 AM","System.String[]","normal","1/25/2024 1:15:22 AM","System.String[]","Microsoft Outlook: OneDrive for Business opens in Outlook on the web","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","planForChange","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","3/4/2024 8:00:00 AM","False","MC709983","False","1/25/2024 1:01:37 AM","System.String[]","normal","1/25/2024 1:01:32 AM","System.String[]","New Cmdlets for Advanced Delivery Policy","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","8/5/2024 7:00:00 AM","False","MC709979","False","1/25/2024 12:59:16 AM","System.String[]","normal","1/25/2024 12:58:32 AM","System.String[]","Microsoft SharePoint: Updated Lists in Team Sites, Lists progressive web app (PWA), and Teams","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","4/1/2024 7:00:00 AM","False","MC549348","False","1/24/2024 8:45:49 PM","System.String[]","normal","5/2/2023 4:29:08 PM","System.String[]","(Updated) Webinar Email feature updates -customize content and time to send reminders","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","3/15/2024 7:00:00 AM","False","MC707655","False","1/24/2024 8:41:35 PM","System.String[]","normal","1/17/2024 12:31:51 AM","System.String[]","(Updated) Teams admin center (TAC) Header Search now supports Emergency Addresses","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","5/20/2024 7:00:00 AM","False","MC682084","False","1/24/2024 8:38:49 PM","System.String[]","normal","10/17/2023 9:48:02 PM","System.String[]","(Updated) Microsoft Purview Insider Risk Management: Public preview of administrative units support","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","6/10/2024 7:00:00 AM","False","MC690924","False","1/24/2024 8:37:11 PM","System.String[]","normal","11/17/2023 11:29:28 PM","System.String[]","(Updated) Collaborative Notes in Channel Meetings","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","planForChange","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","3/4/2024 8:00:00 AM","False","MC696169","True","1/24/2024 8:31:17 PM","System.String[]","normal","12/7/2023 12:54:27 AM","System.String[]","(Updated) Legacy SharePoint Invitation Manager is being retired","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","3/25/2024 8:00:00 AM","False","MC692028","False","1/24/2024 8:28:02 PM","System.String[]","normal","11/20/2023 11:43:57 PM","System.String[]","Teams chat embedded in Outlook Web (Enterprise)","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","3/18/2024 8:00:00 AM","False","MC611732","False","1/24/2024 8:14:49 PM","System.String[]","normal","6/27/2023 11:49:46 PM","System.String[]","(Updated) Use double-key encryption to protect your most sensitive files and emails in Microsoft 365 Apps","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","5/27/2024 7:00:00 AM","False","MC696864","False","1/24/2024 7:43:42 PM","System.String[]","normal","12/8/2023 11:13:12 PM","System.String[]","(Updated) Send Viva Goals email notifications from your own domain","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
